x,y,z,time
10.000,8.788,4.646,0.399
10.000,8.788,4.747,0.420
10.000,8.788,4.848,0.440
10.000,8.788,4.949,0.460
10.000,8.788,5.051,0.479
10.000,8.788,5.152,0.498
10.000,8.788,5.253,0.516
10.000,8.788,5.354,0.534
10.000,8.788,5.455,0.550
10.000,8.788,5.556,0.566
10.000,8.788,5.657,0.581
10.000,8.788,5.758,0.594
10.000,8.788,5.859,0.607
10.000,8.788,5.960,0.619
10.000,8.788,6.061,0.629
10.000,8.788,6.162,0.638
10.000,8.788,6.263,0.646
10.000,8.788,6.364,0.653
10.000,8.788,6.465,0.659
10.000,8.788,6.566,0.663
10.000,8.788,6.667,0.666
10.000,8.788,6.768,0.667
10.000,8.788,6.869,0.667
10.000,8.788,6.970,0.666
10.000,8.788,7.071,0.664
10.000,8.788,7.172,0.660
10.000,8.788,7.273,0.655
10.000,8.788,7.374,0.648
10.000,8.788,7.475,0.640
10.000,8.788,7.576,0.631
10.000,8.788,7.677,0.621
10.000,8.788,7.778,0.610
10.000,8.788,7.879,0.598
10.000,8.788,7.980,0.584
10.000,8.788,8.081,0.570
10.000,8.788,8.182,0.554
10.000,8.788,8.283,0.538
10.000,8.788,8.384,0.521
10.000,8.788,8.485,0.503
10.000,8.788,8.586,0.484
10.000,8.788,8.687,0.465
10.000,8.788,8.788,0.445
10.000,8.788,8.889,0.425
10.000,8.788,8.990,0.405
10.000,8.788,9.091,0.384
10.000,8.788,9.192,0.363
10.000,8.788,9.293,0.342
10.000,8.788,9.394,0.320
10.000,8.788,9.495,0.299
10.000,8.788,9.596,0.278
10.000,8.788,9.697,0.258
10.000,8.788,9.798,0.237
10.000,8.788,9.899,0.217
10.000,8.788,10.000,0.198
10.000,8.788,10.101,0.178
10.000,8.889,0.101,0.170
10.000,8.889,0.202,0.153
10.000,8.889,0.303,0.136
10.000,8.889,0.404,0.120
10.000,8.889,0.505,0.104
10.000,8.889,0.606,0.090
10.000,8.889,0.707,0.076
10.000,8.889,0.808,0.064
10.000,8.889,0.909,0.052
10.000,8.889,1.010,0.041
10.000,8.889,1.111,0.032
10.000,8.889,1.212,0.024
10.000,8.889,1.313,0.017
10.000,8.889,1.414,0.011
10.000,8.889,1.515,0.006
10.000,8.889,1.616,0.003
10.000,8.889,1.717,0.001
10.000,8.889,1.818,0.000
10.000,8.889,1.919,0.000
10.000,8.889,2.020,0.002
10.000,8.889,2.121,0.005
10.000,8.889,2.222,0.010
10.000,8.889,2.323,0.015
10.000,8.889,2.424,0.022
10.000,8.889,2.525,0.030
10.000,8.889,2.626,0.039
10.000,8.889,2.727,0.049
10.000,8.889,2.828,0.061
10.000,8.889,2.929,0.073
10.000,8.889,3.030,0.086
10.000,8.889,3.131,0.101
10.000,8.889,3.232,0.116
10.000,8.889,3.333,0.132
10.000,8.889,3.434,0.148
10.000,8.889,3.535,0.166
10.000,8.889,3.636,0.184
10.000,8.889,3.737,0.202
10.000,8.889,3.838,0.222
10.000,8.889,3.939,0.241
10.000,8.889,4.040,0.261
10.000,8.889,4.141,0.281
10.000,8.889,4.242,0.301
10.000,8.889,4.343,0.321
10.000,8.889,4.444,0.341
10.000,8.889,4.545,0.361
10.000,8.889,4.646,0.381
10.000,8.889,4.747,0.401
10.000,8.889,4.848,0.420
10.000,8.889,4.949,0.439
10.000,8.889,5.051,0.458
10.000,8.889,5.152,0.476
10.000,8.889,5.253,0.493
10.000,8.889,5.354,0.509
10.000,8.889,5.455,0.525
10.000,8.889,5.556,0.540
10.000,8.889,5.657,0.554
10.000,8.889,5.758,0.567
10.000,8.889,5.859,0.579
10.000,8.889,5.960,0.591
10.000,8.889,6.061,0.601
10.000,8.889,6.162,0.609
10.000,8.889,6.263,0.617
10.000,8.889,6.364,0.623
10.000,8.889,6.465,0.629
10.000,8.889,6.566,0.633
10.000,8.889,6.667,0.635
10.000,8.889,6.768,0.637
10.000,8.889,6.869,0.637
10.000,8.889,6.970,0.636
10.000,8.889,7.071,0.634
10.000,8.889,7.172,0.630
10.000,8.889,7.273,0.625
10.000,8.889,7.374,0.619
10.000,8.889,7.475,0.611
10.000,8.889,7.576,0.603
10.000,8.889,7.677,0.593
10.000,8.889,7.778,0.582
10.000,8.889,7.879,0.571
10.000,8.889,7.980,0.558
10.000,8.889,8.081,0.544
10.000,8.889,8.182,0.529
10.000,8.889,8.283,0.514
10.000,8.889,8.384,0.497
10.000,8.889,8.485,0.480
10.000,8.889,8.586,0.462
10.000,8.889,8.687,0.444
10.000,8.889,8.788,0.425
10.000,8.889,8.889,0.406
10.000,8.889,8.990,0.386
10.000,8.889,9.091,0.366
10.000,8.889,9.192,0.346
10.000,8.889,9.293,0.326
10.000,8.889,9.394,0.306
10.000,8.889,9.495,0.286
10.000,8.889,9.596,0.266
10.000,8.889,9.697,0.246
10.000,8.889,9.798,0.226
10.000,8.889,9.899,0.207
10.000,8.889,10.000,0.189
10.000,8.889,10.101,0.170
10.000,8.990,0.101,0.162
10.000,8.990,0.202,0.145
10.000,8.990,0.303,0.129
10.000,8.990,0.404,0.114
10.000,8.990,0.505,0.099
10.000,8.990,0.606,0.085
10.000,8.990,0.707,0.073
10.000,8.990,0.808,0.060
10.000,8.990,0.909,0.049
10.000,8.990,1.010,0.039
10.000,8.990,1.111,0.030
10.000,8.990,1.212,0.023
10.000,8.990,1.313,0.016
10.000,8.990,1.414,0.010
10.000,8.990,1.515,0.006
10.000,8.990,1.616,0.003
10.000,8.990,1.717,0.001
10.000,8.990,1.818,0.000
10.000,8.990,1.919,0.000
10.000,8.990,2.020,0.002
10.000,8.990,2.121,0.005
10.000,8.990,2.222,0.009
10.000,8.990,2.323,0.014
10.000,8.990,2.424,0.021
10.000,8.990,2.525,0.028
10.000,8.990,2.626,0.037
10.000,8.990,2.727,0.047
10.000,8.990,2.828,0.058
10.000,8.990,2.929,0.069
10.000,8.990,3.030,0.082
10.000,8.990,3.131,0.096
10.000,8.990,3.232,0.110
10.000,8.990,3.333,0.125
10.000,8.990,3.434,0.141
10.000,8.990,3.535,0.158
10.000,8.990,3.636,0.175
10.000,8.990,3.737,0.193
10.000,8.990,3.838,0.211
10.000,8.990,3.939,0.229
10.000,8.990,4.040,0.248
10.000,8.990,4.141,0.267
10.000,8.990,4.242,0.286
10.000,8.990,4.343,0.306
10.000,8.990,4.444,0.325
10.000,8.990,4.545,0.344
10.000,8.990,4.646,0.363
10.000,8.990,4.747,0.382
10.000,8.990,4.848,0.400
10.000,8.990,4.949,0.418
10.000,8.990,5.051,0.436
10.000,8.990,5.152,0.453
10.000,8.990,5.253,0.469
10.000,8.990,5.354,0.485
10.000,8.990,5.455,0.500
10.000,8.990,5.556,0.514
10.000,8.990,5.657,0.527
10.000,8.990,5.758,0.540
10.000,8.990,5.859,0.551
10.000,8.990,5.960,0.562
10.000,8.990,6.061,0.572
10.000,8.990,6.162,0.580
10.000,8.990,6.263,0.587
10.000,8.990,6.364,0.593
10.000,8.990,6.465,0.598
10.000,8.990,6.566,0.602
10.000,8.990,6.667,0.605
10.000,8.990,6.768,0.606
10.000,8.990,6.869,0.606
10.000,8.990,6.970,0.605
10.000,8.990,7.071,0.603
10.000,8.990,7.172,0.599
10.000,8.990,7.273,0.595
10.000,8.990,7.374,0.589
10.000,8.990,7.475,0.582
10.000,8.990,7.576,0.574
10.000,8.990,7.677,0.565
10.000,8.990,7.778,0.554
10.000,8.990,7.879,0.543
10.000,8.990,7.980,0.531
10.000,8.990,8.081,0.518
10.000,8.990,8.182,0.504
10.000,8.990,8.283,0.489
10.000,8.990,8.384,0.473
10.000,8.990,8.485,0.457
10.000,8.990,8.586,0.440
10.000,8.990,8.687,0.423
10.000,8.990,8.788,0.405
10.000,8.990,8.889,0.386
10.000,8.990,8.990,0.368
10.000,8.990,9.091,0.349
10.000,8.990,9.192,0.330
10.000,8.990,9.293,0.310
10.000,8.990,9.394,0.291
10.000,8.990,9.495,0.272
10.000,8.990,9.596,0.253
10.000,8.990,9.697,0.234
10.000,8.990,9.798,0.215
10.000,8.990,9.899,0.197
10.000,8.990,10.000,0.179
10.000,8.990,10.101,0.162
10.000,9.091,0.101,0.154
10.000,9.091,0.202,0.138
10.000,9.091,0.303,0.123
10.000,9.091,0.404,0.108
10.000,9.091,0.505,0.094
10.000,9.091,0.606,0.081
10.000,9.091,0.707,0.069
10.000,9.091,0.808,0.057
10.000,9.091,0.909,0.047
10.000,9.091,1.010,0.037
10.000,9.091,1.111,0.029
10.000,9.091,1.212,0.021
10.000,9.091,1.313,0.015
10.000,9.091,1.414,0.010
10.000,9.091,1.515,0.006
10.000,9.091,1.616,0.003
10.000,9.091,1.717,0.001
10.000,9.091,1.818,0.000
10.000,9.091,1.919,0.000
10.000,9.091,2.020,0.002
10.000,9.091,2.121,0.005
10.000,9.091,2.222,0.009
10.000,9.091,2.323,0.014
10.000,9.091,2.424,0.020
10.000,9.091,2.525,0.027
10.000,9.091,2.626,0.035
10.000,9.091,2.727,0.044
10.000,9.091,2.828,0.055
10.000,9.091,2.929,0.066
10.000,9.091,3.030,0.078
10.000,9.091,3.131,0.091
10.000,9.091,3.232,0.104
10.000,9.091,3.333,0.119
10.000,9.091,3.434,0.134
10.000,9.091,3.535,0.150
10.000,9.091,3.636,0.166
10.000,9.091,3.737,0.183
10.000,9.091,3.838,0.200
10.000,9.091,3.939,0.218
10.000,9.091,4.040,0.235
10.000,9.091,4.141,0.253
10.000,9.091,4.242,0.272
10.000,9.091,4.343,0.290
10.000,9.091,4.444,0.308
10.000,9.091,4.545,0.326
10.000,9.091,4.646,0.344
10.000,9.091,4.747,0.362
10.000,9.091,4.848,0.379
10.000,9.091,4.949,0.397
10.000,9.091,5.051,0.413
10.000,9.091,5.152,0.429
10.000,9.091,5.253,0.445
10.000,9.091,5.354,0.460
10.000,9.091,5.455,0.474
10.000,9.091,5.556,0.488
10.000,9.091,5.657,0.500
10.000,9.091,5.758,0.512
10.000,9.091,5.859,0.523
10.000,9.091,5.960,0.533
10.000,9.091,6.061,0.542
10.000,9.091,6.162,0.550
10.000,9.091,6.263,0.557
10.000,9.091,6.364,0.563
10.000,9.091,6.465,0.568
10.000,9.091,6.566,0.571
10.000,9.091,6.667,0.574
10.000,9.091,6.768,0.575
10.000,9.091,6.869,0.575
10.000,9.091,6.970,0.574
10.000,9.091,7.071,0.572
10.000,9.091,7.172,0.569
10.000,9.091,7.273,0.564
10.000,9.091,7.374,0.559
10.000,9.091,7.475,0.552
10.000,9.091,7.576,0.544
10.000,9.091,7.677,0.535
10.000,9.091,7.778,0.526
10.000,9.091,7.879,0.515
10.000,9.091,7.980,0.503
10.000,9.091,8.081,0.491
10.000,9.091,8.182,0.478
10.000,9.091,8.283,0.464
10.000,9.091,8.384,0.449
10.000,9.091,8.485,0.433
10.000,9.091,8.586,0.417
10.000,9.091,8.687,0.401
10.000,9.091,8.788,0.384
10.000,9.091,8.889,0.366
10.000,9.091,8.990,0.349
10.000,9.091,9.091,0.331
10.000,9.091,9.192,0.313
10.000,9.091,9.293,0.294
10.000,9.091,9.394,0.276
10.000,9.091,9.495,0.258
10.000,9.091,9.596,0.240
10.000,9.091,9.697,0.222
10.000,9.091,9.798,0.204
10.000,9.091,9.899,0.187
10.000,9.091,10.000,0.170
10.000,9.091,10.101,0.154
10.000,9.192,0.101,0.145
10.000,9.192,0.202,0.130
10.000,9.192,0.303,0.116
10.000,9.192,0.404,0.102
10.000,9.192,0.505,0.089
10.000,9.192,0.606,0.077
10.000,9.192,0.707,0.065
10.000,9.192,0.808,0.054
10.000,9.192,0.909,0.044
10.000,9.192,1.010,0.035
10.000,9.192,1.111,0.027
10.000,9.192,1.212,0.020
10.000,9.192,1.313,0.014
10.000,9.192,1.414,0.009
10.000,9.192,1.515,0.005
10.000,9.192,1.616,0.002
10.000,9.192,1.717,0.001
10.000,9.192,1.818,0.000
10.000,9.192,1.919,0.000
10.000,9.192,2.020,0.002
10.000,9.192,2.121,0.005
10.000,9.192,2.222,0.008
10.000,9.192,2.323,0.013
10.000,9.192,2.424,0.019
10.000,9.192,2.525,0.025
10.000,9.192,2.626,0.033
10.000,9.192,2.727,0.042
10.000,9.192,2.828,0.052
10.000,9.192,2.929,0.062
10.000,9.192,3.030,0.074
10.000,9.192,3.131,0.086
10.000,9.192,3.232,0.099
10.000,9.192,3.333,0.112
10.000,9.192,3.434,0.127
10.000,9.192,3.535,0.142
10.000,9.192,3.636,0.157
10.000,9.192,3.737,0.173
10.000,9.192,3.838,0.189
10.000,9.192,3.939,0.206
10.000,9.192,4.040,0.222
10.000,9.192,4.141,0.240
10.000,9.192,4.242,0.257
10.000,9.192,4.343,0.274
10.000,9.192,4.444,0.291
10.000,9.192,4.545,0.308
10.000,9.192,4.646,0.325
10.000,9.192,4.747,0.342
10.000,9.192,4.848,0.359
10.000,9.192,4.949,0.375
10.000,9.192,5.051,0.391
10.000,9.192,5.152,0.406
10.000,9.192,5.253,0.421
10.000,9.192,5.354,0.435
10.000,9.192,5.455,0.448
10.000,9.192,5.556,0.461
10.000,9.192,5.657,0.473
10.000,9.192,5.758,0.484
10.000,9.192,5.859,0.494
10.000,9.192,5.960,0.504
10.000,9.192,6.061,0.512
10.000,9.192,6.162,0.520
10.000,9.192,6.263,0.526
10.000,9.192,6.364,0.532
10.000,9.192,6.465,0.536
10.000,9.192,6.566,0.540
10.000,9.192,6.667,0.542
10.000,9.192,6.768,0.543
10.000,9.192,6.869,0.544
10.000,9.192,6.970,0.543
10.000,9.192,7.071,0.541
10.000,9.192,7.172,0.537
10.000,9.192,7.273,0.533
10.000,9.192,7.374,0.528
10.000,9.192,7.475,0.522
10.000,9.192,7.576,0.514
10.000,9.192,7.677,0.506
10.000,9.192,7.778,0.497
10.000,9.192,7.879,0.487
10.000,9.192,7.980,0.476
10.000,9.192,8.081,0.464
10.000,9.192,8.182,0.451
10.000,9.192,8.283,0.438
10.000,9.192,8.384,0.424
10.000,9.192,8.485,0.410
10.000,9.192,8.586,0.394
10.000,9.192,8.687,0.379
10.000,9.192,8.788,0.363
10.000,9.192,8.889,0.346
10.000,9.192,8.990,0.330
10.000,9.192,9.091,0.313
10.000,9.192,9.192,0.296
10.000,9.192,9.293,0.278
10.000,9.192,9.394,0.261
10.000,9.192,9.495,0.244
10.000,9.192,9.596,0.227
10.000,9.192,9.697,0.210
10.000,9.192,9.798,0.193
10.000,9.192,9.899,0.177
10.000,9.192,10.000,0.161
10.000,9.192,10.101,0.145
10.000,9.293,0.101,0.137
10.000,9.293,0.202,0.123
10.000,9.293,0.303,0.109
10.000,9.293,0.404,0.096
10.000,9.293,0.505,0.084
10.000,9.293,0.606,0.072
10.000,9.293,0.707,0.061
10.000,9.293,0.808,0.051
10.000,9.293,0.909,0.042
10.000,9.293,1.010,0.033
10.000,9.293,1.111,0.026
10.000,9.293,1.212,0.019
10.000,9.293,1.313,0.013
10.000,9.293,1.414,0.009
10.000,9.293,1.515,0.005
10.000,9.293,1.616,0.002
10.000,9.293,1.717,0.001
10.000,9.293,1.818,0.000
10.000,9.293,1.919,0.000
10.000,9.293,2.020,0.002
10.000,9.293,2.121,0.004
10.000,9.293,2.222,0.008
10.000,9.293,2.323,0.012
10.000,9.293,2.424,0.018
10.000,9.293,2.525,0.024
10.000,9.293,2.626,0.031
10.000,9.293,2.727,0.040
10.000,9.293,2.828,0.049
10.000,9.293,2.929,0.059
10.000,9.293,3.030,0.069
10.000,9.293,3.131,0.081
10.000,9.293,3.232,0.093
10.000,9.293,3.333,0.106
10.000,9.293,3.434,0.119
10.000,9.293,3.535,0.133
10.000,9.293,3.636,0.148
10.000,9.293,3.737,0.163
10.000,9.293,3.838,0.178
10.000,9.293,3.939,0.194
10.000,9.293,4.040,0.210
10.000,9.293,4.141,0.226
10.000,9.293,4.242,0.242
10.000,9.293,4.343,0.258
10.000,9.293,4.444,0.274
10.000,9.293,4.545,0.290
10.000,9.293,4.646,0.306
10.000,9.293,4.747,0.322
10.000,9.293,4.848,0.338
10.000,9.293,4.949,0.353
10.000,9.293,5.051,0.368
10.000,9.293,5.152,0.382
10.000,9.293,5.253,0.396
10.000,9.293,5.354,0.409
10.000,9.293,5.455,0.422
10.000,9.293,5.556,0.434
10.000,9.293,5.657,0.445
10.000,9.293,5.758,0.456
10.000,9.293,5.859,0.466
10.000,9.293,5.960,0.475
10.000,9.293,6.061,0.483
10.000,9.293,6.162,0.490
10.000,9.293,6.263,0.496
10.000,9.293,6.364,0.501
10.000,9.293,6.465,0.505
10.000,9.293,6.566,0.508
10.000,9.293,6.667,0.511
10.000,9.293,6.768,0.512
10.000,9.293,6.869,0.512
10.000,9.293,6.970,0.511
10.000,9.293,7.071,0.509
10.000,9.293,7.172,0.506
10.000,9.293,7.273,0.502
10.000,9.293,7.374,0.497
10.000,9.293,7.475,0.491
10.000,9.293,7.576,0.484
10.000,9.293,7.677,0.477
10.000,9.293,7.778,0.468
10.000,9.293,7.879,0.458
10.000,9.293,7.980,0.448
10.000,9.293,8.081,0.437
10.000,9.293,8.182,0.425
10.000,9.293,8.283,0.413
10.000,9.293,8.384,0.399
10.000,9.293,8.485,0.386
10.000,9.293,8.586,0.371
10.000,9.293,8.687,0.357
10.000,9.293,8.788,0.342
10.000,9.293,8.889,0.326
10.000,9.293,8.990,0.310
10.000,9.293,9.091,0.294
10.000,9.293,9.192,0.278
10.000,9.293,9.293,0.262
10.000,9.293,9.394,0.246
10.000,9.293,9.495,0.230
10.000,9.293,9.596,0.214
10.000,9.293,9.697,0.198
10.000,9.293,9.798,0.182
10.000,9.293,9.899,0.167
10.000,9.293,10.000,0.152
10.000,9.293,10.101,0.137
10.000,9.394,0.101,0.128
10.000,9.394,0.202,0.115
10.000,9.394,0.303,0.102
10.000,9.394,0.404,0.090
10.000,9.394,0.505,0.079
10.000,9.394,0.606,0.068
10.000,9.394,0.707,0.057
10.000,9.394,0.808,0.048
10.000,9.394,0.909,0.039
10.000,9.394,1.010,0.031
10.000,9.394,1.111,0.024
10.000,9.394,1.212,0.018
10.000,9.394,1.313,0.013
10.000,9.394,1.414,0.008
10.000,9.394,1.515,0.005
10.000,9.394,1.616,0.002
10.000,9.394,1.717,0.001
10.000,9.394,1.818,0.000
10.000,9.394,1.919,0.000
10.000,9.394,2.020,0.002
10.000,9.394,2.121,0.004
10.000,9.394,2.222,0.007
10.000,9.394,2.323,0.011
10.000,9.394,2.424,0.016
10.000,9.394,2.525,0.022
10.000,9.394,2.626,0.029
10.000,9.394,2.727,0.037
10.000,9.394,2.828,0.046
10.000,9.394,2.929,0.055
10.000,9.394,3.030,0.065
10.000,9.394,3.131,0.076
10.000,9.394,3.232,0.087
10.000,9.394,3.333,0.099
10.000,9.394,3.434,0.112
10.000,9.394,3.535,0.125
10.000,9.394,3.636,0.139
10.000,9.394,3.737,0.153
10.000,9.394,3.838,0.167
10.000,9.394,3.939,0.182
10.000,9.394,4.040,0.197
10.000,9.394,4.141,0.212
10.000,9.394,4.242,0.227
10.000,9.394,4.343,0.242
10.000,9.394,4.444,0.257
10.000,9.394,4.545,0.272
10.000,9.394,4.646,0.287
10.000,9.394,4.747,0.302
10.000,9.394,4.848,0.317
10.000,9.394,4.949,0.331
10.000,9.394,5.051,0.345
10.000,9.394,5.152,0.358
10.000,9.394,5.253,0.372
10.000,9.394,5.354,0.384
10.000,9.394,5.455,0.396
10.000,9.394,5.556,0.407
10.000,9.394,5.657,0.418
10.000,9.394,5.758,0.428
10.000,9.394,5.859,0.437
10.000,9.394,5.960,0.445
10.000,9.394,6.061,0.453
10.000,9.394,6.162,0.459
10.000,9.394,6.263,0.465
10.000,9.394,6.364,0.470
10.000,9.394,6.465,0.474
10.000,9.394,6.566,0.477
10.000,9.394,6.667,0.479
10.000,9.394,6.768,0.480
10.000,9.394,6.869,0.480
10.000,9.394,6.970,0.479
10.000,9.394,7.071,0.478
10.000,9.394,7.172,0.475
10.000,9.394,7.273,0.471
10.000,9.394,7.374,0.466
10.000,9.394,7.475,0.461
10.000,9.394,7.576,0.454
10.000,9.394,7.677,0.447
10.000,9.394,7.778,0.439
10.000,9.394,7.879,0.430
10.000,9.394,7.980,0.420
10.000,9.394,8.081,0.410
10.000,9.394,8.182,0.399
10.000,9.394,8.283,0.387
10.000,9.394,8.384,0.375
10.000,9.394,8.485,0.362
10.000,9.394,8.586,0.348
10.000,9.394,8.687,0.335
10.000,9.394,8.788,0.320
10.000,9.394,8.889,0.306
10.000,9.394,8.990,0.291
10.000,9.394,9.091,0.276
10.000,9.394,9.192,0.261
10.000,9.394,9.293,0.246
10.000,9.394,9.394,0.231
10.000,9.394,9.495,0.215
10.000,9.394,9.596,0.200
10.000,9.394,9.697,0.185
10.000,9.394,9.798,0.171
10.000,9.394,9.899,0.156
10.000,9.394,10.000,0.142
10.000,9.394,10.101,0.128
10.000,9.495,0.101,0.120
10.000,9.495,0.202,0.108
10.000,9.495,0.303,0.096
10.000,9.495,0.404,0.084
10.000,9.495,0.505,0.073
10.000,9.495,0.606,0.063
10.000,9.495,0.707,0.054
10.000,9.495,0.808,0.045
10.000,9.495,0.909,0.037
10.000,9.495,1.010,0.029
10.000,9.495,1.111,0.023
10.000,9.495,1.212,0.017
10.000,9.495,1.313,0.012
10.000,9.495,1.414,0.008
10.000,9.495,1.515,0.004
10.000,9.495,1.616,0.002
10.000,9.495,1.717,0.001
10.000,9.495,1.818,0.000
10.000,9.495,1.919,0.000
10.000,9.495,2.020,0.002
10.000,9.495,2.121,0.004
10.000,9.495,2.222,0.007
10.000,9.495,2.323,0.011
10.000,9.495,2.424,0.015
10.000,9.495,2.525,0.021
10.000,9.495,2.626,0.027
10.000,9.495,2.727,0.035
10.000,9.495,2.828,0.043
10.000,9.495,2.929,0.051
10.000,9.495,3.030,0.061
10.000,9.495,3.131,0.071
10.000,9.495,3.232,0.081
10.000,9.495,3.333,0.093
10.000,9.495,3.434,0.105
10.000,9.495,3.535,0.117
10.000,9.495,3.636,0.129
10.000,9.495,3.737,0.143
10.000,9.495,3.838,0.156
10.000,9.495,3.939,0.170
10.000,9.495,4.040,0.184
10.000,9.495,4.141,0.198
10.000,9.495,4.242,0.212
10.000,9.495,4.343,0.226
10.000,9.495,4.444,0.240
10.000,9.495,4.545,0.254
10.000,9.495,4.646,0.268
10.000,9.495,4.747,0.282
10.000,9.495,4.848,0.296
10.000,9.495,4.949,0.309
10.000,9.495,5.051,0.322
10.000,9.495,5.152,0.335
10.000,9.495,5.253,0.347
10.000,9.495,5.354,0.359
10.000,9.495,5.455,0.370
10.000,9.495,5.556,0.380
10.000,9.495,5.657,0.390
10.000,9.495,5.758,0.399
10.000,9.495,5.859,0.408
10.000,9.495,5.960,0.416
10.000,9.495,6.061,0.423
10.000,9.495,6.162,0.429
10.000,9.495,6.263,0.434
10.000,9.495,6.364,0.439
10.000,9.495,6.465,0.443
10.000,9.495,6.566,0.445
10.000,9.495,6.667,0.447
10.000,9.495,6.768,0.448
10.000,9.495,6.869,0.449
10.000,9.495,6.970,0.448
10.000,9.495,7.071,0.446
10.000,9.495,7.172,0.443
10.000,9.495,7.273,0.440
10.000,9.495,7.374,0.436
10.000,9.495,7.475,0.430
10.000,9.495,7.576,0.424
10.000,9.495,7.677,0.418
10.000,9.495,7.778,0.410
10.000,9.495,7.879,0.402
10.000,9.495,7.980,0.393
10.000,9.495,8.081,0.383
10.000,9.495,8.182,0.373
10.000,9.495,8.283,0.362
10.000,9.495,8.384,0.350
10.000,9.495,8.485,0.338
10.000,9.495,8.586,0.326
10.000,9.495,8.687,0.313
10.000,9.495,8.788,0.299
10.000,9.495,8.889,0.286
10.000,9.495,8.990,0.272
10.000,9.495,9.091,0.258
10.000,9.495,9.192,0.244
10.000,9.495,9.293,0.230
10.000,9.495,9.394,0.215
10.000,9.495,9.495,0.201
10.000,9.495,9.596,0.187
10.000,9.495,9.697,0.173
10.000,9.495,9.798,0.159
10.000,9.495,9.899,0.146
10.000,9.495,10.000,0.133
10.000,9.495,10.101,0.120
10.000,9.596,0.101,0.112
10.000,9.596,0.202,0.100
10.000,9.596,0.303,0.089
10.000,9.596,0.404,0.078
10.000,9.596,0.505,0.068
10.000,9.596,0.606,0.059
10.000,9.596,0.707,0.050
10.000,9.596,0.808,0.042
10.000,9.596,0.909,0.034
10.000,9.596,1.010,0.027
10.000,9.596,1.111,0.021
10.000,9.596,1.212,0.016
10.000,9.596,1.313,0.011
10.000,9.596,1.414,0.007
10.000,9.596,1.515,0.004
10.000,9.596,1.616,0.002
10.000,9.596,1.717,0.001
10.000,9.596,1.818,0.000
10.000,9.596,1.919,0.000
10.000,9.596,2.020,0.001
10.000,9.596,2.121,0.003
10.000,9.596,2.222,0.006
10.000,9.596,2.323,0.010
10.000,9.596,2.424,0.014
10.000,9.596,2.525,0.020
10.000,9.596,2.626,0.026
10.000,9.596,2.727,0.032
10.000,9.596,2.828,0.040
10.000,9.596,2.929,0.048
10.000,9.596,3.030,0.056
10.000,9.596,3.131,0.066
10.000,9.596,3.232,0.076
10.000,9.596,3.333,0.086
10.000,9.596,3.434,0.097
10.000,9.596,3.535,0.109
10.000,9.596,3.636,0.120
10.000,9.596,3.737,0.133
10.000,9.596,3.838,0.145
10.000,9.596,3.939,0.158
10.000,9.596,4.040,0.171
10.000,9.596,4.141,0.184
10.000,9.596,4.242,0.197
10.000,9.596,4.343,0.210
10.000,9.596,4.444,0.223
10.000,9.596,4.545,0.237
10.000,9.596,4.646,0.250
10.000,9.596,4.747,0.263
10.000,9.596,4.848,0.275
10.000,9.596,4.949,0.288
10.000,9.596,5.051,0.300
10.000,9.596,5.152,0.311
10.000,9.596,5.253,0.323
10.000,9.596,5.354,0.334
10.000,9.596,5.455,0.344
10.000,9.596,5.556,0.354
10.000,9.596,5.657,0.363
10.000,9.596,5.758,0.371
10.000,9.596,5.859,0.379
10.000,9.596,5.960,0.387
10.000,9.596,6.061,0.393
10.000,9.596,6.162,0.399
10.000,9.596,6.263,0.404
10.000,9.596,6.364,0.408
10.000,9.596,6.465,0.412
10.000,9.596,6.566,0.414
10.000,9.596,6.667,0.416
10.000,9.596,6.768,0.417
10.000,9.596,6.869,0.417
10.000,9.596,6.970,0.416
10.000,9.596,7.071,0.415
10.000,9.596,7.172,0.412
10.000,9.596,7.273,0.409
10.000,9.596,7.374,0.405
10.000,9.596,7.475,0.400
10.000,9.596,7.576,0.395
10.000,9.596,7.677,0.388
10.000,9.596,7.778,0.381
10.000,9.596,7.879,0.374
10.000,9.596,7.980,0.365
10.000,9.596,8.081,0.356
10.000,9.596,8.182,0.346
10.000,9.596,8.283,0.336
10.000,9.596,8.384,0.325
10.000,9.596,8.485,0.314
10.000,9.596,8.586,0.303
10.000,9.596,8.687,0.291
10.000,9.596,8.788,0.278
10.000,9.596,8.889,0.266
10.000,9.596,8.990,0.253
10.000,9.596,9.091,0.240
10.000,9.596,9.192,0.227
10.000,9.596,9.293,0.214
10.000,9.596,9.394,0.200
10.000,9.596,9.495,0.187
10.000,9.596,9.596,0.174
10.000,9.596,9.697,0.161
10.000,9.596,9.798,0.148
10.000,9.596,9.899,0.136
10.000,9.596,10.000,0.123
10.000,9.596,10.101,0.112
10.000,9.697,0.101,0.103
10.000,9.697,0.202,0.093
10.000,9.697,0.303,0.082
10.000,9.697,0.404,0.073
10.000,9.697,0.505,0.063
10.000,9.697,0.606,0.054
10.000,9.697,0.707,0.046
10.000,9.697,0.808,0.039
10.000,9.697,0.909,0.031
10.000,9.697,1.010,0.025
10.000,9.697,1.111,0.019
10.000,9.697,1.212,0.014
10.000,9.697,1.313,0.010
10.000,9.697,1.414,0.007
10.000,9.697,1.515,0.004
10.000,9.697,1.616,0.002
10.000,9.697,1.717,0.000
10.000,9.697,1.818,0.000
10.000,9.697,1.919,0.000
